id_evento_std,nombre_evento_class,artistas_evento_std,nombre_evento_std,curador,organizadores_std,Lugar_std,pais,ciudad,mes_inicio,año_inicio,tipo_evento_naturaleza,tipo_evento_participacion,tipo_evento_espacio_tiempo,tipos_criterio_evento
369,"José Horacio Martínez  - José Horacio Martínez - Cali - 1993","José Horacio Martínez ","José Horacio Martínez",,"Galería Valenzuela y Klenner","Cámara de Comercio de Cali",Colombia,Cali,3,1993,exposición,individual,temporal,
370,"José Horacio Martínez  - Memorias de Infancia - Cali - 1994","José Horacio Martínez ","Memorias de Infancia",,"Amparo Sinisterra de Carvajal ; José Manuel Cantero Recio","Casa Proartes",Colombia,Cali,6,1994,exposición,individual,temporal,
371,"José Horacio Martínez  - Premio XXXV Salón Nacional de Artistas 1994 - Bogotá - 1995","José Horacio Martínez ","Premio XXXV Salón Nacional de Artistas 1994",,"Galería Valenzuela y Klenner","Galería Valenzuela y Klenner",Colombia,Bogotá,1,1995,exposición,individual,temporal,
255,"Jovenes artistas del Valle - Ibagué - 1988","Pablo Van Wong ","Jovenes artistas del Valle",,"Universidad del Tolima","Sala de exposiciones Darío Jiménez - Universidad del Tolima",Colombia,Ibagué,,1988,exposición,colectiva,temporal,
256,"Jovenes Colombianos - Bogotá - 1987","Carlos Arturo Salazar Silva;Gloria Merino","Jovenes Colombianos","Carolina Ponce de León","Centro Colombo Americano de Bogotá","Centro Colombo Americano - Bogotá",Colombia,Bogotá,9,1987,exposición,colectiva,temporal,curador
257,"Jóvenes Pintores Colombianos - Sevilla - 1995","Rodrigo Facundo;Delcy Morelos; Esteban Villa Doutreligne; Catalina Mejía; José Horacio Martínez; Miguel Böhmer Ángel; Rafael Ortiz","Jóvenes Pintores Colombianos","Rodrigo Facundo","Asociación de Colombianos de Andalucía , dirigida por Henry Garay ","Consulado de Sevilla",España,Sevilla,6,1995,exposición,colectiva,temporal,curador
258,"Juego de Niños - Bogotá - 1992","Wilson Díaz;Silvie Boutiq; Miguel Ángel Rojas; María Teresa Hincapié; Rodrigo Facundo; Juan Andrés Posada ; Olga Lucía García","Juego de Niños",,"Galería Valenzuela y Klenner","Galería Valenzuela y Klenner",Colombia,Bogotá,,1992,exposición,colectiva,temporal,
259,"La muestra del año - Cali - 1994","Rafael Ortiz ;Víctor Laignelet; Luz Ángela Lizarazo; Luis Fernando Zapata; Beatriz González; José Horacio Martínez; Cristina Llano; Johanna Calle; Nancy Friedemann-Sánchez; Jorge Julián Aristizábal;  Jim Amaral; Alberto Sojo; Claudia Víctoria; Olga Silva; Rodolfo Vélez; Miguel Ángel Rojas; Ana Patricia Palacios; Bibiana Vélez","La muestra del año",,"Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,7,1994,exposición,colectiva,temporal,
260,"La nueva fotografía  - Medellín  - 1980","Miguel Ángel Rojas ;Alicia Barney; Javier Iván Barrios; Adolfo Bernal; Delfina Bernal; Antonio José Caro; Inginio Caro; Rodrigo Castaño; Fernando Cepeda; Jorge Mario Gómez; Patricia Gómez; Fabio Antonio Ramírez; Ramiro Gómez; Fabio Gonzalez; Álvaro Herazo; Eduardo Hernández; Sandra Isabel Llano; Raúl Marroquín; Sara Modiano; Jorge Ortíz; Geo Ripley; María Rodriguez; Víctor Sánchez; Luis Fernando Valencia; Argemiro Velez","La nueva fotografía ","Alberto Sierra Maya","Galería La Oficina","Galería La Oficina",Colombia,"Medellín ",,1980,exposición,colectiva,temporal,curador
83,"La otra cara de la moneda - Bogotá - 1999","Luis Fernando Roldán ;","La otra cara de la moneda",,"Banco de la República","Casa de Moneda",Colombia,Bogotá,6,1999,exposición,colectiva,periodica,
261,"La Plástica colombiana de este siglo - La Habana - 1977","Miguel Ángel Rojas ;Enrique Grau","La Plástica colombiana de este siglo",,"Casa de las Américas","Casa de las Américas",Cuba,"La Habana",,1977,exposición,colectiva,temporal,
262,"Lejos del Equilibro - Bogotá - 1994","Cristina Llano;","Lejos del Equilibro",,"Galería Sextante","Galería Sextante",Colombia,Bogotá,8,1994,exposición,colectiva,temporal,
383,"Leonardo Herrera - Calentamiento - Cali - 1999","Leonardo Herrera",Calentamiento,,Proartes,"Casa Proartes",Colombia,Cali,,1999,exposición,individual,temporal,
384,"Leonardo Herrera - Ninfas Tropicales, proyecto colectivo con Paul Armand Gette - Cali - 2000","Leonardo Herrera","Ninfas Tropicales, proyecto colectivo con Paul Armand Gette","María Inés Rodríguez","Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,2,2000,exposición,individual,temporal,curador
263,"Lo mejor de lo mejor  - Cali - 1996","Luz Ángela Lizarazo ;Víctor Laignelet; Miguel Böhmer Ángel; Claudia Víctoria ; Olga Silva; Alberto Sojo; Jaime Alberto Franco","Lo mejor de lo mejor ",,"Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,6,1996,exposición,colectiva,temporal,
264,"Los Críticos y el arte de los 90 - Medellín - 1990","Cristina Llano;Nadín Ospina; Carlos Arturo Salas Silva; Armando Montoya; ","Los Críticos y el arte de los 90",,"Museo de Arte Moderno de Medellín","Museo de Arte Moderno de Medellín",Colombia,Medellín,,1990,exposición,colectiva,temporal,
265,"Los Novísimos Colombianos - Caracas - 1977","Miguel Ángel Rojas ;Antonio Barrera    ","Los Novísimos Colombianos",,"Museo de Arte Contemporáneo de Caracas","Museo de Arte Contemporáneo de Caracas",Venezuela,Caracas,,1977,exposición,colectiva,temporal,
385,"Luis Fernando Roldán  - A vuelo de pájaro  - Bogotá - 1999","Luis Fernando Roldán ","A vuelo de pájaro ",,"Galería El Museo","Galería El Museo",Colombia,Bogotá,10,1999,exposición,individual,temporal,
386,"Luis Fernando Roldán  - América frente al sol  - Bogotá - 1989","Luis Fernando Roldán ","América frente al sol ",,"Secretaría Ejecutiva Convenio Andrés Bello","Secretaria Ejecutiva Convenio Andrés Bello",Colombia,Bogotá,,1989,exposición,individual,temporal,
387,"Luis Fernando Roldán  - Caminos - Cali - 1996","Luis Fernando Roldán ",Caminos,,"Galería El Museo","Galería El Museo - Cali",Colombia,Cali,2,1996,exposición,individual,temporal,
388,"Luis Fernando Roldán  - Exposición - Bogotá - 1979","Luis Fernando Roldán ",Exposición,,"Galería Imaginaria","Galería Imaginaria",Colombia,Bogotá,,1979,exposición,individual,temporal,
389,"Luis Fernando Roldán  - Exposición - Bogotá - 1994","Luis Fernando Roldán ",Exposición,,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,4,1994,exposición,individual,temporal,
390,"Luis Fernando Roldán  - Exposición - Cali - 1985","Luis Fernando Roldán ",Exposición,,"Cámara de Comercio de Cali","Cámara de Comercio de Cali",Colombia,Cali,11,1985,exposición,individual,temporal,
391,"Luis Fernando Roldán  - Mal de Ojo  - Bogotá - 1992","Luis Fernando Roldán ","Mal de Ojo ",,"Galería Luis Pérez","Galería Luis Pérez",Colombia,Bogotá,4,1992,exposición,individual,temporal,
392,"Luis Fernando Roldán  - Oleos, dibujos y cajas del pintor colombiano Luis F. Roldán. - Bogotá - 1984","Luis Fernando Roldán ","Oleos, dibujos y cajas del pintor colombiano Luis F. Roldán.",,"Galería Belarca","Galería Belarca",Colombia,Bogotá,8,1984,exposición,individual,temporal,
393,"Luis Fernando Roldán  - Participaciones Ilusiorias  - Bogotá - 1990","Luis Fernando Roldán ","Participaciones Ilusiorias ",,"Galería Diners","Galería Diners",Colombia,Bogotá,9,1990,exposición,individual,temporal,
394,"Luis Fernando Roldán  - Pinturas - Cali - 1993","Luis Fernando Roldán ",Pinturas,,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,11,1993,exposición,individual,temporal,
395,"Luz Ángela Lizarazo  - El Sueño - Cali - 1999","Luz Ángela Lizarazo ","El Sueño","Miguel González","Museo de Arte Moderno La Tertulia; Gerencia Cultural de la Gobernación del Departamento del Valle del Cauca; Dirección de Cultura de Cali; Ministerio de Cultura de Colombia","Museo de Arte Moderno La Tertulia",Colombia,Cali,4,1999,exposición,individual,temporal,curador
396,"Luz Ángela Lizarazo  - Exposición - Cali - 1991","Luz Ángela Lizarazo ",Exposición,,"Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,9,1991,exposición,individual,temporal,
397,"Luz Ángela Lizarazo  - La mirada - Cali - 1995","Luz Ángela Lizarazo ","La mirada",,"Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,6,1995,exposición,individual,temporal,
398,"Luz Ángela Lizarazo  - Paisajes Privados - Cali - 1997","Luz Ángela Lizarazo ","Paisajes Privados",,"Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,2,1997,exposición,individual,temporal,
399,"Luz Ángela Lizarazo  - Pinturas - Bogotá - 1993","Luz Ángela Lizarazo ",Pinturas,,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colombia,Bogotá,8,1993,exposición,individual,temporal,
266,"Mapa Colombo-Venezolano - Bogotá - 1998","Ana María Rueda ;","Mapa Colombo-Venezolano",,"Grupo Academico Binacional ; El Proyecto Mapa","Centro Venezolano de Cultura en Bogotá",Colombia,Bogotá,12,1998,exposición,colectiva,temporal,
267,"Mapa Colombo-Venezolano - Caracas - 1998","Ana María Rueda ;","Mapa Colombo-Venezolano",,"Grupo Academico Binacional ; El Proyecto Mapa","Museo Jacobo Borges en Caracas",Venezuela,Caracas,12,1998,exposición,colectiva,temporal,
400,"María Fernanda Cardoso - El circo de pulgas de Cardoso - Bogotá - 1997","María Fernanda Cardoso","El circo de pulgas de Cardoso",,"Galería Espacio Vacío","Galería Espacio Vacío",Colombia,Bogotá,5,1997,exposición,individual,temporal,
401,"María Teresa Hincapié - “Hacia lo sagrado”-“Tú eres santo” - Bogotá - 1995","María Teresa Hincapié","“Hacia lo sagrado”-“Tú eres santo”",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,,1995,performance,individual,temporal,
268,"Mes de la Fotografía, Reflexiones. - Cali - 1992","Miguel Ángel Rojas ;","Mes de la Fotografía, Reflexiones.",,"Cámara de Comercio de Cali; Miguel González","Cámara de Comercio de Cali",Colombia,Cali,9,1992,exposición,colectiva,temporal,
269,"Micrófono en mano - Bogotá - 1990","Ana María Rueda ;Umberto Giangrandi; Lorenzo Jaramillo; Jim Amaral; David Manzur ; Olga de Amaral; Álvaro Barrios ; Óscar Muñoz; Carlos Rojas; Manuel Hernández; Édgar Negret; Maripaz Jaramillo; Eduardo Ramírez Villamizar; Gustavo Zalamea Traba ;Becky Mayer","Micrófono en mano",,"Galería El Museo","Galería El Museo",Colombia,Bogotá,,1990,exposición,colectiva,temporal,
402,"Miguel Ángel Rojas  - Foto-gráfia - Cali - 1988","Miguel Ángel Rojas ",Foto-gráfia,,"Museo de Arte Contemporáneo de Caracas","Museo de Arte de la Universidad Nacional de Colombia",Colombia,Cali,,1988,exposición,individual,temporal,
403,"Miguel Ángel Rojas  - Grano, Instalación en el MAM - Bogotá - 1980","Miguel Ángel Rojas ","Grano, Instalación en el MAM",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,,1980,exposición,individual,temporal,
36,"Miguel Ángel Rojas  - Procesos Fotograficos e imagen pictorica - itinerante - 1991","Miguel Ángel Rojas ","Procesos Fotograficos e imagen pictorica",,"Banco de la República","Biblioteca Luis Ángel Arango",Colombia,Bogotá,,1991,exposición,individual,itinerante,
404,"Miguel Ángel Rojas  - Subjetivo - Bogotá - 1982","Miguel Ángel Rojas ",Subjetivo,,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colombia,Bogotá,,1982,exposición,individual,temporal,
405,"Miguel Ángel Rojas  - Trabajos recientes de Miguel Ángel Rojas - Bogotá - 1990","Miguel Ángel Rojas ","Trabajos recientes de Miguel Ángel Rojas",,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colombia,Bogotá,12,1990,exposición,individual,temporal,
270,"Muestra colectiva de artistas radicados en Cali - Cali - 1994","Jorge Montealegre;Pedro Alcántara Herrán; Jimmy Lennis;Lucy Tejada;Hernándo Tejada","Muestra colectiva de artistas radicados en Cali",,"Galería Arte Autopista","Galería Arte Autopista",Colombia,Cali,6,1994,exposición,colectiva,temporal,
271,"Muestra de arte tridimencional de la Colección del Museo de Arte Moderno La Tertulia - Cali - 1996","Pablo Van Wong ;Marta Minujín; Fernando Maza; Geny Dignac ; Yutaka Toyota; Rubens Gerchman ; Beatriz Daza; Bernado Salcedo; Carlos Rojas; Beatriz González; Antonio José Caro; Alicia Barney; Consuelo Gómez; Pablo Van Wong;Jorge Acero Laschevsky ","Muestra de arte tridimencional de la Colección del Museo de Arte Moderno La Tertulia",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,5,1996,exposición,colectiva,temporal,
272,"Naturaleza y Reflexión - Cartagena - 1987","Ana María Rueda ;","Naturaleza y Reflexión",,"Museo de Arte Moderno ","Museo de Arte Moderno de Cartagena",Colombia,Cartagena,7,1987,exposición,colectiva,temporal,
273,"Negret/ Rojas/ Castles - Barranquilla - 1983","Miguel Ángel Rojas ;","Negret/ Rojas/ Castles",,"Galeria Elida Lara","Galeria Elida Lara",Colombia,Barranquilla,,1983,exposición,colectiva,temporal,
274,"Nominados Premio Luis Caballero  - Bogotá - 2001","Antonio José Caro; José Alejandro Restrepo; Jaime Ireguí; Clemencia Echeverri; Alejandro Castaño; Luis Fernando Roldán; Beltrán Obregón; Wilson Díaz; Rolf Abderhalden; Antonio José Caro;  Gustavo Zalamea Traba","Nominados Premio Luis Caballero ",,"Instituto Distrital de Cultura y Turismo; Alcaldía Mayor de Bogotá","Galería Santa Fe - Planetario Distrital",Colombia,Bogotá,8,2001,exposición,colectiva,temporal,
275,"Nueva Pintura Colombiana - Cali - 1993","Cristina Llano;Danilo Dueñas; Catalina Cárdenas; Rafael Echeverri; Luis Fernando Roldán; Ana María Rueda; Carlos Arturo Salas Silva; Armin Troeger; Santiago Uribe Holguín; Luis Guillermo Botero; Luis Fernando Zapata; Julián Aristizábal; Tina Celis; Nancy Friedemann-Sánchez; Víctor Laignelet; Germán Londoño; Cristina Llano; José Horacio Martínez; Diego Mazuera; Mario Ossaba; Rafael Panizza; Rosemberg Sandoval; Bibiana Vélez; Rodolfo Vélez;María Teresa Vieco","Nueva Pintura Colombiana",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,8,1993,exposición,colectiva,temporal,
276,"Nueva Visión Plastica - Cali - 1989","Pablo Van Wong ;","Nueva Visión Plastica",,"Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,,1989,exposición,colectiva,temporal,
277,"Nuevos Artistas del Valle - Cali - 1992","Elías Heim;Ricardo Amaya; Yaneth Blanco; Beatriz Elena Cano; Carmenza Delgado; Wilson España; Julieta Gómez Quinchía; Duberney Marín; Ellen Martan; Guillermo Peña; Carlos Fernando Quintero; Helmer Eugenio Sanchez; Sol Toledo; David Valencia; Gloria Valentina Torres; Liliana Vergara; Jorge Acero Laschevsky","Nuevos Artistas del Valle","Miguel González","Banco de la República","Banco de la República - Cali",Colombia,Cali,12,1992,exposición,colectiva,temporal,curador
278,"Nuevos Nombres en el Arte Colombiano - Bogotá - 1973","Miguel Ángel Rojas ;Maripaz Jaramillo; Antonio José Caro; Ever Astudillo","Nuevos Nombres en el Arte Colombiano",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,,1973,exposición,colectiva,temporal,
279,"Nuevos Nombres: Múnera-Heim - Bogotá - 1995","Ana Claudia Múnera;Elías Heim","Nuevos Nombres: Múnera-Heim","Efraín Riaño Lesmes; William Sarmiento","Banco de la República","Biblioteca Luis Ángel Arango",Colombia,Bogotá,1,1995,exposición,colectiva,temporal,curador
280,"Nuevos Nombres: Pradilla-Suárez-Vélez - Bogotá - 1986","José Antonio Suárez ;Eduardo Pradilla; Ana Cristina Vélez","Nuevos Nombres: Pradilla-Suárez-Vélez","Carolina Ponce de León ","Banco de la República","Casa de Moneda",Colombia,Bogotá,9,1986,exposición,colectiva,temporal,curador
281,"Nuevos Nombres: Seguimiento, Buraye-Ortiz-Pradilla-Wickmann - Bogotá - 1991","Rafael Ortiz ;Denise Buraye; Rafael Ortiz; Eduardo Pradilla; Inés Wickmann","Nuevos Nombres: Seguimiento, Buraye-Ortiz-Pradilla-Wickmann","Carolina Ponce de León ","Biblioteca Luis Ángel Arango","Biblioteca Luis Ángel Arango",Colombia,Bogotá,,1991,exposición,colectiva,temporal,curador
282,"Nuevos Nombres: Wickmann-Cardoso - Bogotá - 1987","María Fernanda Cardoso; Inés Wickmann ; María Fernanda Cardoso ","Nuevos Nombres: Wickmann-Cardoso","Carolina Ponce de León ","Banco de la República","Casa de Moneda",Colombia,Bogotá,8,1987,exposición,colectiva,temporal,curador
283,"Objeto, Luz y Sacrificio  - Cali - 1997","Ana María Millán ;Carlos Arturo Zúñiga Reyes","Objeto, Luz y Sacrificio ",,"Sociedad de Mejoras Públicas de Cali","Sociedad de Mejoras Públicas de Cali",Colombia,Cali,,1997,exposición,colectiva,temporal,
284,"Obra en marcha - Bogotá - 1988","Ana María Rueda ;","Obra en marcha",,"Galería Diners","Galería Diners",Colombia,Bogotá,2,1988,exposición,colectiva,temporal,
285,"Obras Recientes - Cali - 1997","Vivian Monsalve ;Maritza Torres; María Teresa Cruz","Obras Recientes",,"Galería Figuras","Galería Figuras",Colombia,Cali,3,1997,exposición,colectiva,temporal,
286,"Ocho Artistas de Cali - Cali - 1994","Ever Astudillo ;Pedro Alcántara Herrán; Jan Bartelsman; Fernell Franco; Hernándo Tejada; María Thereza Negreiros; Lucy Tejada; Óscar Muñoz","Ocho Artistas de Cali",,"Museo de Arte Moderno La Tertulia; Secretaría de Educación de Cali","Museo de Arte Moderno La Tertulia",Colombia,Cali,1,1994,exposición,colectiva,temporal,
287,"Ocho Nuevos Artistas de Cali - Cali - 1991","Luis Guillermo Botero; Armin Troeger; José Antonio Franco; Elizaberh Saavedra; Pablo Van Wong; Carmenza Delgado; Blanca Obeyda;José Horacio Martínez","Ocho Nuevos Artistas de Cali","Óscar Muñoz; Miguel González","Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,2,1991,exposición,colectiva,temporal,curador
406,"Óscar Muñoz - Cortinas de baño - Bogotá - 1986","Óscar Muñoz","Cortinas de baño",,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colombia,Bogotá,12,1986,exposición,individual,temporal,
407,"Óscar Muñoz - Dibujos Morbosos - Cali - 1971","Óscar Muñoz","Dibujos Morbosos","Miguel González","Ciudad Solar","Ciudad Solar",Colombia,Cali,11,1971,exposición,individual,temporal,curador
408,"Óscar Muñoz - Eclipse - Bogotá - 2002","Óscar Muñoz",Eclipse,,"Galería Santa Fe","Galería Santa Fe - Planetario Distrital",Colombia,Bogotá,7,2002,exposición,individual,temporal,
409,"Óscar Muñoz - Eclipse - Cali - 2003","Óscar Muñoz",Eclipse,,"Centro Cultural Comfandi ","Centro Cultural Comfandi",Colombia,Cali,2,2003,exposición,individual,temporal,
410,"Óscar Muñoz - Exposición - Bogotá - 1981","Óscar Muñoz",Exposición,,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colombia,Bogotá,4,1981,exposición,individual,temporal,
411,"Óscar Muñoz - Exposición - Bogotá - 1991","Óscar Muñoz",Exposición,,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colombia,Bogotá,2,1991,exposición,individual,temporal,
412,"Óscar Muñoz - Exposición - Medellín  - 1994","Óscar Muñoz",Exposición,,"Suramericana de Seguros","Sala de Arte de Suramericana",Colombia,"Medellín ",5,1994,exposición,individual,temporal,
413,"Óscar Muñoz - Narcisos - Bogotá - 1995","Óscar Muñoz",Narcisos,,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colombia,Bogotá,4,1995,exposición,individual,temporal,
414,"Óscar Muñoz - Narcisos - Cali - 1995","Óscar Muñoz",Narcisos,,"Museo de Arte Moderno La Tertulia; Colcultura; Gerencia Cultural de la Gobernación del Departamento del Valle del Cauca","Museo de Arte Moderno La Tertulia",Colombia,Cali,10,1995,exposición,individual,temporal,
415,"Óscar Muñoz - Narcisos - Nueva York - 1994","Óscar Muñoz",Narcisos,,"Galería LedisFlam ","Galería LedisFlam","Estados Unidos","Nueva York",5,1994,exposición,individual,temporal,
416,"Óscar Muñoz - Serie pinturas de agua - Cali - 1985","Óscar Muñoz","Serie pinturas de agua","Miguel González","Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,10,1985,exposición,individual,temporal,curador
417,"Óscar Muñoz - Simulacros - Cali - 1998","Óscar Muñoz",Simulacros,,"Instituto Departamental de Bellas Artes","Instituto Departamental de Bellas Artes",Colombia,Cali,3,1998,exposición,individual,temporal,
418,"Óscar Muñoz - Superficies al carbón  - Cali - 1990","Óscar Muñoz","Superficies al carbón ","Olga Cecilia Gómez Botero ; Beatriz Lenis Vallecilla","Suramericana de Seguros; Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,11,1990,exposición,individual,temporal,curador
13,"Otros Juegos, Otras Miradas - itinerante - 1992","Alberto Baraya;María Fernanda Cardoso; Danilo Dueñas; Rodrigo Facundo; Olga Lucía García;Consuelo Gómez; Juan Fernando Herrán; María Teresa Hincapié; María Margarita Jiménez; Luz Ángela Lizarazo; Olga Low; Germán Martínez; José Alejandro Restrepo; Manuel Romero; José Antonio Suárez; Ramón Eleberto Uribe; Pablo Van Wong; Inés Wickmann","Otros Juegos, Otras Miradas",,"Banco de la República;Biblioteca Luis Ángel Arango","Biblioteca Luis Ángel Arango",Colombia,Bogotá,,1992,exposición,colectiva,itinerante,
419,"Pablo Van Wong  - Pablo Van Wong - Cali - 1996","Pablo Van Wong ","Pablo Van Wong",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,10,1996,exposición,individual,temporal,
420,"Pablo Van Wong  - Rituales Internos - Bogotá - 1991","Pablo Van Wong ","Rituales Internos",,"Galería Valenzuela y Klenner","Galería Valenzuela y Klenner",Colombia,Bogotá,,1991,exposición,individual,temporal,
421,"Pablo Van Wong  - Valor e Identidad - Bogotá - 1995","Pablo Van Wong ","Valor e Identidad",,"Galería Valenzuela y Klenner","Galería Valenzuela y Klenner",Colombia,Bogotá,5,1995,exposición,individual,temporal,
288,"Pasiones Volcánicas  - Palmira - 1999","Leonardo Herrera;","Pasiones Volcánicas ",,"Casa de la Cultura Ricardo Nieto ","Casa de la Cultura Ricardo Nieto ",Colombia,Palmira,,1999,exposición,colectiva,temporal,
14,"Pintar no es solo una cosa - itinerante - 1992","Carlos Arturo Salazar Silva;Jorge Julián Aristizábal; Andrea Echeverri; Carlos Arturo Gómez; Jaime Ireguí; Lorenzo Jaramillo; Víctor Laignelet; Luis Luna; José Horacio Martínez; Diego Mazuera; Catalina Mejía; Delcy Morelos; Nadín Ospina; Rafael Ortiz; Eduardo Pradilla; Carlos Arturo Salas Silva; Bibiana Vélez","Pintar no es solo una cosa",,"Banco de la República","Biblioteca Luis Ángel Arango",Colombia,Bogotá,,1992,exposición,colectiva,itinerante,
289,"Pinturas - Cali - 1990","Rafael Ortiz ;Eduardo Pradilla",Pinturas,"Miguel González","Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,4,1990,exposición,colectiva,temporal,curador
290,"Pinturas - Cali - 1991","Rafael Ortiz ;Clara Inés Restrepo; Eduardo Pradilla",Pinturas,,"Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,11,1991,exposición,colectiva,temporal,
291,"Pinturas de reconocidos artistas colombianos que han vivido o viven en Francia - Cali - 1995","Jorge Montealegre;","Pinturas de reconocidos artistas colombianos que han vivido o viven en Francia",,"Alianza Francesa de Cali","Alianza Francesa de Cali",Colombia,Cali,3,1995,exposición,colectiva,temporal,
292,"Por mi Raza Hablará el Espíritu - Ciudad de Mexico - 1995","Rafael Ortiz; José Alejandro Restrepo; Catalina Mejía; Delcy Morelos; Carlos Arturo Salas Silva; José Horacio Martínez; Carlos Uribe; Nadín Ospina; Pablo Van Wong; Miguel Ángel Rojas ; María Teresa Hincapié","Por mi Raza Hablará el Espíritu","Paloma Porraz ; Rosalba Garza","Universidad Nacional de México;Museo Universitario del Chopo","Museo Universitario del Chopo",México,"Ciudad de Mexico",8,1995,exposición,colectiva,temporal,curador
293,"Premios de los Salones Nacionales (1940-1998) - Cali - 2000","Ana María Millán ;Jose Ignacio Gómez; Alejandro Obregón; Fernando Botero; Édgar Negret; Eduardo Ramírez Villamizar; Carlos Correa; Pedro Alcántara Herrán; Santiago Cárdenas; Lucy Tejada; Feliza Bursztyn; Carlos Rojas; Wilson Díaz; Fernando Arias; Maripaz Jaramillo; Ómar Rayo; Mercedes Sebastián; Rosemberg Sandoval; Giovanni Vargas; Miguel Bohórquez; Pakiko Ordoñez; José Kattán; Juan Fernando Mejía; Rodolfo Vélez; Duberney Marín; Leonardo Herrera; Alejandra Gutiérrez ","Premios de los Salones Nacionales (1940-1998)",,"Museo de Arte Moderno La Tertulia; Ministerio de Cultura de Colombia","Museo de Arte Moderno La Tertulia",Colombia,Cali,4,2000,exposición,colectiva,temporal,
15,"Premios Recientes Jovenes Artistas Universidad de los Andes - itinerante - 1991","María Fernanda Cardoso;Enrique Jaramillo; Roberto Sarmiento; Rodrigo Facundo; Marta Ramírez; Patricia Corredor; Denise Buraye; Luz Helena Caballero; Karen Cock; Andrea Echeverri; Lina María Espinosa; Nancy Friedemann-Sánchez; Eduardo Pradilla; Fabiola Sequera","Premios Recientes Jovenes Artistas Universidad de los Andes",,"Cámara de Comercio; Universidad de los Andes","Cámara de Comercio de Cali",Colombia,Cali,8,1991,exposición,colectiva,itinerante,
84,"Primer Festival Municipal de Performance y Acción plástica - Cali - 1997","Helen Martan ; Andrea Valencia ; Fabio Melesio Palacios; Mauricio Vera ; Ernesto Ordoñez; Luis Mondragón ; Mauricio Vera; Fernando Pertuz; Ana María Millán ; Juan Pablo Velasquez ; Paula Andrea Agudelo; Yohanna Martínez; Marlan Ampudia; César Alfaro Mosquera; Salomé Rodríguez; Carlos Quintero; Guillermo Marín ; Óscar Becerra ; Marcela Gómez; Connie Gutierrez; Leonardo Herrera; Leonardo Herrera ; Tomás Reyes; Marcelo Hurtado; Carolina del Llano ; Fernando Hidalgo; Wilson Díaz ; Duberney Marín; Paul Arias","Primer Festival Municipal de Performance y Acción plástica","Juan Fernando Mejía ; Wilson Díaz","Helena Producciones ","Museo Welcome",Colombia,Cali,11,1997,festival,colectiva,periodica,curador
294,"Primera muestra de fotografía  - Cali - 1998","Leonardo Herrera","Primera muestra de fotografía ",,"Galería de Bellas Artes","Galería de Bellas Artes",Colombia,Cali,,1998,exposición,colectiva,temporal,
295,"Procesos al interior de Bellas Artes - Cali - 1997","Ana María Millán","Procesos al interior de Bellas Artes",,"Instituto Departamental de Bellas Artes","Galería de Bellas Artes",Colombia,Cali,,1997,exposición,colectiva,temporal,
296,"Profesores de Bellas Artes - Cali - 1991","Cristina Llano;","Profesores de Bellas Artes",,"Instituto Departamental de Bellas Artes","Instituto Departamental de Bellas Artes",Colombia,Cali,,1991,exposición,colectiva,temporal,
